,id,url,image,name,description,author,ratings,ingredients,steps,nutrients,times,serves,difficulty,vote_count,subcategory,dish_type,maincategory
1854,929a1ca4-e654-464f-913d-2186774ba0ab,https://www.bbcgoodfood.com/recipes/big-barbecue-chicken-kebab,https://images.immediate.co.uk/production/volatile/sites/30/2021/08/chicken-gyros-88debd3.jpg,Chicken gyros,"Make these Greek-style chicken gyros on the barbecue or grill, served with warm pittas to stuff with tomatoes, onion, tzatziki and chips. Perfect for a summer gathering",Barney Desmazery,5,"['12 boneless, skinless chicken thighs', '500g Greek yogurt', '2 lemons, juiced, ½ lemon zested', '100ml olive oil', '4 garlic cloves, very finely grated or crushed', '1 tbsp  ground coriander', '1 tbsp  ground cumin', '1 tbsp  sweet paprika', '1 tsp dried oregano', '1 tsp dried thyme', '1 tsp cayenne pepper', '1 tsp crushed black pepper', '½ tsp  ground cinnamon', '2 red onions, halved and finely sliced', '4 tomatoes (plum work well) halved and sliced']","['First, whisk all the marinade ingredients together with 1 tsp salt in a large bowl or, better still, a large plastic container that has a lid. Open out each chicken thigh, cover with a piece of baking parchment and flatten it with your hand, then lift off the paper and cut the thigh in half. Tip into the marinade and mix so it’s completely coated. Cover, chill and marinate for at least 1 hr or up to 24 hrs – the longer, the better.', 'Thread all the chicken onto two skewers so that both skewers go through each piece of meat, packing down tightly as you go to make a compact kebab (see tip, below).', 'Light a lidded barbecue, and let the flames die down. Once the coals have turned ashen, pile them up on one side with a single layer of coals scattered around the other side. Lay the chicken kebab on the side of the barbecue with only a few coals underneath. Put the lid down and cook for 45 mins, turning every 15 mins. To finish, lift the lid and roll the kebab over to the hotter side to char the meat, turning it every few minutes until well browned and cooked through. Prise the chicken pieces apart in the centre to check they’re cooked, or use a digital cooking thermometer – it should read 70C or more. Leave to rest for 5-10 mins while you cook the pittas (see recipe, opposite). Bring the kebab to the table and carve into thin slices with a serrated knife. Pile the carved meat into the warm pittas, then the sliced red onions and tomatoes, chips and tzatziki (see our recipes, below).']",{},"{'Preparation': '40 mins', 'Cooking': '1 hr'}",6,More effort,16,Barbecues,Easy barbecue recipes,inspiration
1855,8fe5dc51-16ea-4d25-8bfb-8a920edeb63b,https://www.bbcgoodfood.com/recipes/chicken-tikka-skewers,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-424687_12-cbd3c51.jpg,Chicken tikka skewers,This breezy dish is perfect for the grill or barbecue - and it's low-calorie too,Good Food team,5,"['150g pot low-fat natural yogurt', '2 tbsp hot curry paste', '4 boneless, skinless chicken breasts, cubed', '250g pack cherry tomatoes', '4 wholemeal chapatis, warmed, to serve', '½ cucumber, halved lengthways, deseeded and sliced', '1 red onion, thinly sliced', 'handful chopped coriander leaves', 'juice 1 lemon', ""50g pack lamb's lettuce or pea shoots""]","['Put 8 wooden skewers in a bowl of water to soak. Mix the yogurt and curry paste together in a bowl, then add the chicken (if you have time, marinate for an hr or so). In a large bowl, toss together the cucumber, red onion, coriander and lemon juice. Chill until ready to serve.', 'Shake off any excess marinade, then thread the chicken pieces and cherry tomatoes onto the pre-soaked skewers. Cook under a medium grill for 15-20 mins, turning from time to time, until cooked through and nicely browned.', 'Stir the lettuce or pea shoots into the salad, then divide between 4 plates. Top each serving with 2 chicken tikka skewers and serve with the warm chapatis.']","{'kcal': '234', 'fat': '4g', 'saturates': '1g', 'carbs': '9g', 'sugars': '8g', 'fibre': '2g', 'protein': '40g', 'salt': '0.7g'}","{'Preparation': '20 mins', 'Cooking': '20 mins'}",4,Easy,78,Barbecues,Easy barbecue recipes,inspiration
1856,10e52ffc-f97b-4524-823b-4fd346061975,https://www.bbcgoodfood.com/recipes/halloumi-kebabs-thyme-lemon-baste,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1642_11-cbb522e.jpg,Halloumi kebabs with thyme & lemon baste,A veggie treat for your barbecue,Ainsley Harriott,4,"['2 medium  courgettes', '1 large red onion', '250g low fat  halloumi cheese, cut into 16 chunks (we used Cypressa Halloumi Lite)', '16 cherry tomatoes', '1 tbsp  olive oil', '2 tbsp  lemon  juice', '2 tsp fresh thyme  leaves (preferably lemon thyme)', '1 tsp  Dijon mustard', 'pitta bread, to serve']","['Halve the courgettes lengthways, then thickly slice. Cut the onion into wedges and separate into pieces. Thread the halloumi, cherry tomatoes, courgettes and onion onto eight skewers. Cover and chill the kebabs until you are ready to cook (You can do this up to half a day ahead.)', 'To make the baste, mix together the olive oil, lemon juice, thyme, mustard and seasoning. (This can be made ahead and chilled too.)', 'Preheat the barbecue or grill and arrange the kebabs on the rack. Brush with the baste, stirring it first to make sure the ingredients are blended. Cook for 4-5 minutes, turning often, until the cheese begins to turn golden and the vegetables are just tender. Serve while still hot with warm pitta bread.']","{'kcal': '194', 'fat': '11g', 'saturates': '5g', 'carbs': '7g', 'sugars': '0g', 'fibre': '1g', 'protein': '17g', 'salt': '2.4g'}",{'Preparation': '15 mins - 25 mins'},4,Easy,33,Barbecues,Easy barbecue recipes,inspiration
1857,3a859e05-e1a1-40bf-a9b6-6718e6599b1d,https://www.bbcgoodfood.com/recipes/miso-mushroom-halloumi-burgers,https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Miso-mushroom-and-halloumi-burgers-a1f5a05.jpg,Miso mushroom & halloumi burgers,"Elevate mushrooms with miso butter to enhance their umami flavour, then stack them with halloumi for a satisfying veggie burger at your next barbecue",Tom Kerridge,5,"['4 large portobello mushrooms, stalks removed', '1 large red onion, cut into 4 thick slices', '250g block halloumi, cut into 8 thick slices', '4 burger buns, split', '2 tomatoes, sliced', '4 handfuls of rocket or other peppery leaves', 'burger sauce of your choice, to serve', '100g softened butter', '2 tbsp white miso', '2 tbsp light soy sauce', '1 large garlic clove, grated']","['For the miso butter, beat all the ingredients together in a small bowl, then set aside.', 'Light the barbecue. When the coals are ashen, tip more coals into one side so you have two heat zones. Brush the mushrooms and onion with some of the miso butter, then put on the grill and cook for 10 mins, basting and turning occasionally. (When you turn the onions, use a spatula so they don’t separate into rings.) When the veg is charred and has softened, move it to the edge of the cooler side of the barbecue to keep warm. Continue to baste with the butter occasionally.', 'Cook the halloumi directly on the grill until browned and lightly charred. When the halloumi is done, brush the cut sides of the buns with the remaining miso butter and toast on the grill. Fill the buns with the mushrooms, onions, halloumi, tomatoes, rocket and burger sauce.']","{'kcal': '452', 'fat': '26g', 'saturates': '16g', 'carbs': '31g', 'sugars': '11g', 'fibre': '5g', 'protein': '22g', 'salt': '3.9g'}","{'Preparation': '20 mins', 'Cooking': '30 mins'}",4,Easy,8,Barbecues,Easy barbecue recipes,inspiration
1858,02b8a4ea-321b-4032-8a6d-28160ead681c,https://www.bbcgoodfood.com/recipes/jerk-pork-pineapple-skewers-black-beans-rice,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1011488_11-84671e7.jpg,Jerk-seasoned pork & pineapple skewers with black beans & rice,Pop these healthy kebabs on a griddle or the BBQ – they're packed with Creole spices and are a lean treat,Jennifer Joyce,4,"['400g pork fillet, cut into 4cm chunks', '2 tbsp jerk or Creole seasoning', '1 tsp ground allspice', '1 tbsp hot chilli sauce, plus extra to serve (optional)', '3 limes, zest and juice 1, other 2 cut into wedges to serve', '½ small pineapple, peeled , cored and cut into 4cm chunks', '1 tbsp vegetable oil', '200g basmati rice', '400g can  black bean, drained and rinsed']","['Mix together the pork, jerk seasoning, allspice, chilli sauce, if using, lime zest and juice, and some seasoning. Thread the pork and pineapple onto metal skewers (or pre-soaked wooden skewers) and brush with the oil.', 'Cook rice following pack instructions. Drain well, then put back in the saucepan with the beans, stir and keep warm.', 'Meanwhile, heat a griddle pan until very hot. Cook the skewers for 3 mins on each side until nicely charred and the pork is cooked through. Serve skewers with the beans and rice, extra chilli sauce, if you like, and lime wedges for squeezing over.']","{'kcal': '451', 'fat': '10g', 'saturates': '3g', 'carbs': '57g', 'sugars': '7g', 'fibre': '6g', 'protein': '30g', 'salt': '0.2g'}","{'Preparation': '10 mins', 'Cooking': '10 mins'}",4,Easy,10,Barbecues,Easy barbecue recipes,inspiration
1859,7403ec41-6ad5-4540-aefd-13a77c1469ed,https://www.bbcgoodfood.com/recipes/tangy-tomato-relish,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/tangy-tomato-relish-05f25cb.jpg,Tangy tomato relish,"Add freshness to a barbecue or Indian meal with a relish that is packed with tomatoes, onion and coriander – and it can be made a few days ahead",Barney Desmazery,5,"['4 ripe tomatoes, chopped into small chunks', '1 small onion, finely chopped', '3 tbsp tomato ketchup', 'handful coriander, chopped']","['Mix together all the ingredients, except the coriander, with a pinch of salt. (Can be done up to three days ahead and kept in the fridge.) Stir through the coriander just before serving.']","{'kcal': '22', 'fat': '0g', 'saturates': '0g', 'carbs': '4g', 'sugars': '4g', 'fibre': '1g', 'protein': '1g', 'salt': '0.2g'}","{'Preparation': '10 mins', 'Cooking': 'No Time'}",6,Easy,3,Barbecues,Easy barbecue recipes,inspiration
1860,508c9f51-0d4b-4e79-bee4-b76bc3fd1ba6,https://www.bbcgoodfood.com/recipes/pineapple-pork-skewers,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/pineapple-pork-skewers-445f7a0.jpg,Pineapple & pork skewers,"Kids will love these pork, pineapple and green pepper skewers, marinated for added flavour and cooked on the barbecue. Serve with rice or in pitta bread",Lulu Grimes,4,"['400g pork fillet', '4 tbsp light muscovado sugar', '60ml cider vinegar', '1 tsp fish sauce', '½ small pineapple, peeled, cored and cut into chunks (or use ready prepped fresh pineapple, drained well)', '1 green pepper, deseeded and cut into squares (optional)', '4 spring onions, trimmed and cut into 4 equal lengths', 'small bunch coriander, chopped (optional)', 'cooked rice or pitta, to serve']","['Cut the pork into cubes. Heat the sugar and vinegar in a pan over a low heat until the sugar melts. Add the fish sauce and cool. Tip in the pork and mix well so that all the cubes are covered in sauce.', 'Heat the barbecue. If you are using coals, wait until they turn white. If you are indoors, heat a griddle pan. Thread the pork and pineapple onto skewers, alternating pieces with the pepper and spring onion.', 'Barbecue or griddle the skewers for 3-4 mins each side (you may need to cook them for longer if griddling). Sprinkle with coriander, if you like, then serve with rice or slide into pitta breads.']",{},"{'Preparation': '20 mins', 'Cooking': '5 mins - 10 mins'}",4,Easy,19,Barbecues,Family barbecue recipes,inspiration
1862,2a5832cf-6c85-49a1-87cf-3a3bf5ff866f,https://www.bbcgoodfood.com/recipes/15-minute-chicken-halloumi-burgers,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/15-minute-chicken-halloumi-burgers-ef95d1d.jpg,15-minute chicken & halloumi burgers,Struggle to find dishes to cook that take very little time but the whole family will love? Look no further than these chicken and halloumi burgers,Anna Glover,5,"['2 skinless chicken breasts', '1 tbsp oil, plus extra for frying the halloumi, if needed', '4 tbsp piri-piri sauce or other mild chilli sauce, plus extra for drizzling', '½ lemon, juiced', 'burger buns, split in half', '250g block lighter halloumi, sliced into 8 pieces', '¼ small white cabbage, finely sliced', '2 tbsp mayonnaise', '4 tbsp hummus, tzatziki or soured cream & chive dip', 'handful of  rocket or 4-8 soft lettuce leaves', '2 large roasted red peppers from a jar, drained and sliced']","['Put the chicken breasts between two pieces of baking parchment and bash with a rolling pin until 1cm thick. Cut each into two even pieces. ', 'Heat two frying pans over a medium-high heat, heating the oil in one. Fry the chicken in the oiled pan for 3-4 mins on each side until cooked through. Season. Reduce the heat, drizzle in the chilli sauce and half the lemon juice and cook for 1-2 mins more until the sauce is reduced. Remove from the heat.', 'While the chicken cooks, toast the buns in the dry frying pan for 30 secs. Transfer to a plate, then fry the halloumi in the pan (add a bit of oil if the pan is not non-stick) for 30 secs on each side until golden. Toss the cabbage with the mayo and remaining lemon juice.', 'Spoon the hummus (or dip of your choice) into the toasted buns, then top with the rocket, chilli chicken, halloumi and peppers. Drizzle with a little more chilli sauce, spoon over the cabbage, season with black pepper, and top with the bun lids. Serve with any extra cabbage on the side, or a green salad.']",{},"{'Preparation': '5 mins', 'Cooking': '10 mins'}",4,Easy,71,Barbecues,Family barbecue recipes,inspiration
1864,b8052ad8-4e44-44ab-a48f-22fbe89eb669,https://www.bbcgoodfood.com/recipes/swedish-meatball-burgers,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/swedish-meatball-burgers-e01dcfe.jpg,Swedish meatball burgers,"Love Swedish meatballs? Here we’ve transformed them into a burger that kids will adore – choose beef or pork mince, the flavours will be the same",Barney Desmazery,4,"['500g lean beef or pork mince', '1 onion, coarsely grated', '1 egg, beaten', '25g dried breadcrumbs', 'grated nutmeg', '¼ tsp garlic powder', 'burger buns, sliced cheese, lettuce, sliced tomato and lingonberry sauce (optional), to serve']","['Tip the mince, onion, egg, breadcrumbs, nutmeg and garlic powder into a large bowl and generously season with black pepper. Mix everything together using your hands, then shape the mixture into six patties. Transfer to a plate, cover and chill for 1 hr or up to a day.', 'Heat a barbecue to medium or until a thin layer of coals has turned grey. Cook the burgers for 10 mins, turning occasionally, until lightly charred and cooked through. Top with sliced cheese during the final 2 mins of cooking time, if you like.', 'Serve the burgers in the buns topped with the lettuce, tomato and lingonberry sauce, if you like.']",{},"{'Preparation': '15 mins', 'Cooking': '10 mins'}",6,Easy,22,Barbecues,Family barbecue recipes,inspiration
1866,8f6c37a4-1816-4e6a-8b24-e8e42291c6ad,https://www.bbcgoodfood.com/recipes/classic-homemade-coleslaw,https://images.immediate.co.uk/production/volatile/sites/30/2021/03/Classic-homemade-coleslaw-cd8edba.jpg,Classic homemade coleslaw,"Forget shop-bought versions and make a homemade slaw. It's an ideal side dish for barbecues or to serve with burgers, salads, sandwiches and more",Anna Glover,5,"['1 small white  cabbage or ½ large ', '4 carrots, peeled ', '1 large  red onion', '½ small bunch  dill, chives, parsley or coriander, finely chopped (optional) ', '1 tbsp  Dijon mustard', '50g  mayonnaise', '50g  yogurt, soured cream or more mayo ', '1-2 tbsp  white wine vinegar', 'a few pinches of  paprika']","['Remove any bruised or damaged outer cabbage leaves. Halve through the stem, and remove the dense core with a sharp knife and discard. Put cut side down onto a chopping board, and slice as finely as you can into thin shreds. You can also do this on a mandoline (you might want to quarter before slicing) or in a food processor with the shredding attachment. Tip into a bowl.', 'Grate the carrots on a box grater to coarsely shred, or cut into thin strips using a julienne peeled or the grater attachment on the food processor. Tip into the bowl. Finely slice the onion, and thin as you can, and add to the bowl with the other veg. Add the herbs if using. A mixture is nice if you have some to use up.', 'In a jug, whisk the mustard, mayo, yogurt and vinegar. Season well, and taste for sharpness and creamy. Add more vinegar if you like.', 'Tip the dressing into the veg bowl, and mix everything together well with a large spoon. Stir so all the veg gets coated lightly in the dressing. Sprinkle with a few pinches of paprika, and serve straight away. Can be covered and chilled for up to 3 days. Mix well before serving.']",{},"{'Preparation': '15 mins', 'Cooking': 'No Time'}",8,Easy,33,Barbecues,Family barbecue recipes,inspiration
1867,10d530ae-f009-43e5-a800-21f59fc76961,https://www.bbcgoodfood.com/recipes/sweet-potatoes-red-pepper-halloumi,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/sweet-potatoes-with-red-pepper-halloumi-d75f456.jpg,Sweet potatoes with red pepper & halloumi,Top these barbecued sweet potatoes with red pepper and halloumi for a veggie alternative in a family summer feast. Serve with parsley and a squeeze of lemon,Lulu Grimes,4,"['4 medium sweet potatoes', '1 tbsp olive oil', '8 mint leaves, finely chopped', '225g halloumi, cut into 4 slices', '4 fat strips grilled red pepper', 'butter (optional)', '1 lemon, halved', 'small bunch parsley, chopped']","['Rub each potato with a little oil and salt, then wrap in a double layer of foil.', 'Pour the oil into a bowl and stir in the mint. Add the halloumi and toss until well coated in the minty oil. Wrap each piece in a strip of pepper. Cut four lengths of foil about 1cm wide and wrap one around the middle of each parcel to hold them together. You could use skewers instead, but be careful not to split the cheese.', 'Heat the barbecue. When the coals glow red, put the potatoes directly on them. Cook for 30 mins, turning halfway. Unwrap a potato and check if it is cooked through. If not, rewrap and cook more, checking every 10 mins. Alternatively, bake in the oven at 200C/180C fan/gas 6 for 50 mins-1 hr.', 'Meanwhile cook the pepper parcels on the barbecue or a griddle pan for 3-4 mins each side or until the pepper chars and the cheese melts a bit. Remove from the grill and unwind the foil or remove the skewers. Split the potatoes, add butter if you like, then lay a parcel in the centre of each. Add a squeeze of lemon and scatter over some parsley to serve.']",{},"{'Preparation': '15 mins', 'Cooking': '40 mins'}",4,Easy,5,Barbecues,Family barbecue recipes,inspiration
1868,8eb90f9b-8857-49be-95f1-c83d95a81a49,https://www.bbcgoodfood.com/recipes/bbq-chorizo-potato-salad,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/bbq-chorizo-potato-salad-445f7a0.jpg,BBQ chorizo potato salad,Spruce up homemade potato salad with chorizo in this flavour-packed side dish that's a perfect accompaniment to a summer barbecue – great for serving a crowd,Lulu Grimes,4,"['750g new potatoes, halved if large', '4-6 large cooking  chorizo (or 12 small ones)', '150ml soured cream', '3 tbsp mayonnaise', '1 tsp Dijon mustard', '1 celery stalk, finely diced (optional)', '1 tbsp dill, very finely chopped']","['Put the potatoes in a pan of cold salted water and bring to the boil. Simmer for 15 mins or until tender and a knife goes in easily. Drain the potatoes and return to the pan, then stand for 5-10 mins to steam-dry. Cut them into bite-sized pieces, season with salt, cover and chill until cold.', 'Heat the barbecue (or heat a griddle pan if cooking indoors). Halve each large chorizo lengthways and put them, cut-side down, on the barbecue (small chorizo can go on whole). Cook, turning once or twice, until they are crisp around the edges and cooked through. Slice the chorizo into pieces.', 'Combine the soured cream, mayonnaise and mustard, then add to the cold potatoes with the celery and dill. Gently fold the potatoes into the dressing, taking care not to break up them too much. Scatter the chorizo on top to serve.']",{},"{'Preparation': '10 mins', 'Cooking': '35 mins'}",4,Easy,10,Barbecues,Family barbecue recipes,inspiration
1869,20593d77-348c-4afc-b3c1-d206020c2af1,https://www.bbcgoodfood.com/recipes/vegan-pulled-jackfruit,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/vegan-pulled-jackfruit-5140be4.jpg,Vegan pulled jackfruit,Learn how to cook jackfruit and use it to make a vegan 'pulled' meat substitute. Perfect for stuffing into bread rolls and enjoying with all the barbecue trimmings,Juliet Sear,4,"['1 tbsp vegetable oil', '1 red onion, finely chopped', '1 tsp ground cinnamon', '1 tsp cumin seeds', '2 tsp smoked paprika', '2 tsp chipotle hot sauce', '1 tbsp apple cider vinegar', '4 tbsp BBQ sauce', '200g can chopped tomato', '2 x 400g cans young jackfruit in salted water']","['Heat the oil in a frying pan and cook the onion until very soft, for around 10-12 mins. Add the cinnamon, cumin and paprika to the onions and cook for a further 2-3 mins. Next add the hot sauce, vinegar and bbq sauce and mix well before adding in the tomato, the drained jackfruit and 200ml water. Leave to simmer gently, covered, for 30 mins stirring every 5-10 mins to help break down the jackfruit, then take the lid off and cook a further 10 minutes.', 'Once cooked, use a fork to make sure all of the jackfruit is well shredded. Check seasoning and add another tbsp of bbq sauce if necessary for extra stickiness.']","{'kcal': '135', 'fat': '2g', 'saturates': '0g', 'carbs': '26g', 'sugars': '24g', 'fibre': '2g', 'protein': '1g', 'salt': '0.3g'}","{'Preparation': '5 mins', 'Cooking': '55 mins'}",4,Easy,59,Barbecues,Family barbecue recipes,inspiration
1870,05e9da27-8f20-4da9-9dd8-10f56ca7f5a0,https://www.bbcgoodfood.com/recipes/traffic-light-chicken-shish-kebabs,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/traffic-light-chicken-shish-kebabs-2f7fdad.jpg,Chicken shish kebabs,"These barbecued kebabs are big on flavour, but the spice is toned down, so they're great for kids. Offer some chilli sauce on the side for those who like heat, and serve with flatbread",Barney Desmazery,5,"['6 chicken breasts, chopped into large chunks', '2 each red, orange and green peppers, deseeded and chopped into large chunks', 'warmed flatbreads, chopped', 'tomato and lemon wedges, to serve', '2 garlic cloves, finely grated', '300g natural or Greek yogurt', '1 tbsp paprika', '3 tbsp ketchup']","['Make the marinade by mixing all of the ingredients together in a large bowl. Spoon a third of the mixture into a smaller bowl, then cover and chill until needed. Stir the chicken into the marinade and set aside for 20 mins. Can be chilled for up to two days, covered.', 'If using wooden skewers, soak them in water for 1 hr before using. Alternately thread the peppers and chicken onto the skewers until you have 6-8 kebabs. You can do this in advance if you like, and chill the kebabs until needed.', 'Heat a barbecue to medium, or until a thin layer of coals has turned grey. Cook the kebabs for 10 mins, turning occasionally, until the chicken is charred and cooked through. Serve the kebabs with the reserved yogurt sauce, warmed flatbreads, chopped tomatoes and lemon wedges on the side.']","{'kcal': '304', 'fat': '8g', 'saturates': '4g', 'carbs': '10g', 'sugars': '10g', 'fibre': '4g', 'protein': '44g', 'salt': '0.4g'}","{'Preparation': '20 mins', 'Cooking': '10 mins'}",6,Easy,7,Barbecues,Family barbecue recipes,inspiration
1872,618ce5b7-5d42-4459-affe-0fd9044f8ce6,https://www.bbcgoodfood.com/recipes/butter-basted-bbq-cabbage,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/butter-basted-bbq-cabbage-59d52f3.jpg,Butter-basted BBQ cabbage,"Burn cabbage on a barbecue to add flavour while cooking the middle. It should be near-black when done, but don’t worry – you won’t eat the charred leaves",Tom Kerridge,4,"['1 medium Savoy or King cabbage, outer leaves kept on', '100g butter', '4 garlic cloves, grated', '1 tbsp muscovado sugar', '2 green chillies, finely chopped', '1 lime, finely zested and juiced', 'small bunch coriander, chopped']","['Light a lidded barbecue. Let the flames die down and the coals turn ashen, then mound the coal up on one side or heat an oven to 180C/160C fan/gas 4. Wash the cabbage of any grit or soil. Beat the butter with the rest of the ingredients and a pinch of salt.', 'Open the outer leaves to expose the main ball, spread out the leaves and make a few big cuts into the heart. Smear the butter mix over the middle, draw the outer leaves back up, and secure with string (this will stop the leaves falling off ).', 'Sit the cabbage in a roasting tin and cook in the barbecue or oven for 1 hr 15 mins until the outer leaves are charred and an inserted skewer doesn’t offer too much resistance. Remove the cabbage and cut off the string, then remove the outer leaves to expose the cooked middle. Cut into wedges and baste with the butter in the tray while warm, so the cabbage soaks up the flavours.']",{},"{'Preparation': '5 mins', 'Cooking': '1 hr and 15 mins'}",6,Easy,3,Barbecues,Family barbecue recipes,inspiration
1874,a358c876-5737-49d9-b167-5880614877ea,https://www.bbcgoodfood.com/recipes/next-level-bbq-chicken,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/nexl-level-bbq-chicken-5015660.jpg,Next level BBQ chicken,"Discover how to cook BBQ chicken like a pro. The meat falls off the bone, and the marinade has a lovely balance of sweet, salty and spicy flavours",Barney Desmazery,5,"['2 red  chillies, tops removed and reserved for the smoke mix (see below)', '8 spring onions, roughly chopped ', 'thumb-sized piece of ginger, peeled and roughly chopped', '8 garlic cloves, roughly chopped', '2 tbsp chopped thyme', '1 bay leaf', '1 tsp ground cumin', '½ tsp  paprika', '3 tbsp dark brown soft sugar', '4 tbsp soy sauce', '4 limes, 2 juiced, plus 2 halved to serve', '1.5kg mix of  chicken drumsticks and wings, lightly scored', '200ml ketchup', 'handful of  thyme sprigs', 'handful of  bay leaves', '1 tsp ground allspice', 'reserved  chilli tops (see above)']","['To prepare the meat, tip all the ingredients, except for the chicken and ketchup, into a blender or mini processor. Add a pinch of salt and blitz to a rough paste. Tip two-thirds of the paste into a large bowl with the chicken, and massage the marinade into the meat. Cover and leave for at least 1 hr at room temperature, or up to 48 hrs in the fridge.', 'Meanwhile, make the barbecue sauce. Tip the remaining paste into a small saucepan and bring to a simmer. Cook for 5 mins until it thickens and becomes darker, then add the ketchup and cook for 5 mins until sticky. Tip into a container and set aside.', 'Light the barbecue, ensuring the coals are piled up at one end and leaving only a couple of coals on the other side. Lay the chicken on the emptier side. If you’re making the smoke mix, carefully scatter all of the ingredients directly onto the piled-up coals. Cover the barbecue (with the vents open) and cook the chicken for 20 mins. Remove the lid and turn the chicken, then cover again and cook for a further 20 mins.', 'Remove the lid and move the chicken across the grill so it’s above the piled-up coals, then baste with some of the barbecue sauce, keeping enough aside, in a separate container, to serve later. Cook for 10 mins, adding a few more coals if you need to and turning often, until nicely charred and cooked through – a digital thermometer inserted through the thickest part of the meat should read at least 65C.', 'Put the lime halves on the grill, over the coals, cut-side down for 3-4 mins until charred. Serve the chicken with the lime for squeezing over and reserved barbecue sauce for dipping.']",{},"{'Preparation': '30 mins', 'Cooking': '1 hr'}",4,Easy,7,Barbecues,Family barbecue recipes,inspiration
1875,4245a71b-5dad-4d86-bdcb-4d355570d895,https://www.bbcgoodfood.com/recipes/beef-red-pepper-burgers,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/beef-red-pepper-burgers-53d552c.jpg,Beef & red pepper burgers,Make these beef patties go even further with extra vegetables such as carrots and roasted pepper. A simple way to boost flavour and up your veggie intake ,Georgina Fuggle,4,"['1 red pepper, cut into quarters', '2 tbsp olive oil', '400g lean steak mince', '1 medium egg', '1 carrot, coarsely grated', '50g stale breadcrumbs', '40g cheddar, finely sliced', '6floury rolls, halved', '3 tbsp mayonnaise', '¼  cucumber, or 1-2 mini cucumbers, sliced']","['Heat oven to 200C/180C fan/ gas 6. Put the pepper on a baking tray and rub with 1/2 tbsp oil. Roast in the oven for 25-30 mins, turning once halfway through. Remove and allow to cool slightly before finely chopping.', 'Tip the mince, roasted pepper, egg, carrot and breadcrumbs into a large bowl and mix well. Using your hands, shape the mixture into six equal burgers.', 'Heat the remaining oil in a large, heavy-based, non-stick frying pan over a medium heat. Fry the burgers for 5-6 mins each side until cooked through. Top with slices of cheddar. Spread the rolls with mayo, add the burgers and top with slices of cucumber.']",{},"{'Preparation': '30 mins', 'Cooking': '40 mins'}",6,Easy,9,Barbecues,Family barbecue recipes,inspiration
1876,e232c926-7eaf-446b-a7ff-3425625ceca7,https://www.bbcgoodfood.com/recipes/membrillo-glazed-halloumi-skewers,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/halloumi-skewers-11622cd.jpg,Membrillo-glazed halloumi skewers,Glaze halloumi with membrillo (quince jelly) then grill on the barbecue to make these moreish veggie skewers. They're perfect for a summertime feast,Anna Glover,5,"['6 tbsp (100g) membrillo paste or quince jelly', '3 tbsp dry sherry', '2 x 250g blocks halloumi', 'vegetable oil, for the grill', 'lemon wedges or a few dashes of sherry vinegar, to serve']","['Melt the membrillo and sherry together in a small pan until syrupy. Leave to cool slightly.', 'Cut the halloumi into long rectangular strips about 2cm wide, then in half again (where it naturally starts to separate) and thread onto thin skewers. Brush the halloumi generously with the glaze.', 'Oil the bars of a barbecue, then light it and wait until the flames have died down and the coals are ashy white, or use an oiled griddle pan to stop the halloumi from sticking, then grill or griddle for 1-2 mins on each side until golden and charred. Turn only after the pieces of halloumi release themselves from the grill and it’s easier to use tongs to pick up the cheese, rather than handling the skewers. Squeeze over a little lemon, or drizzle with the sherry vinegar to serve. ']",{},"{'Preparation': '10 mins', 'Cooking': '15 mins'}",8,Easy,4,Barbecues,Family barbecue recipes,inspiration
